Fecha, Hora,Estado_general, Estado_detallado, Valor de Prediccion
2024-10-04,01:50:16,Estable,Estable,0.12994987
2024-10-04,01:50:16,Estable,Estable,0.1244014
2024-10-04,01:50:16,Estable,Estable,0.12934017
2024-10-04,01:50:16,Estable,Estable,0.1264263
2024-10-04,01:50:17,Estable,Estable,0.13616233
2024-10-04,01:50:17,Estable,Estable,0.13505527
2024-10-04,01:50:17,Estable,Estable,0.14378916
2024-10-04,01:50:17,Estable,Estable,0.14296782
2024-10-04,01:50:17,Estable,Estable,0.14414737
2024-10-04,01:50:17,Estable,Estable,0.14565344
2024-10-04,01:50:17,Estable,Estable,0.14849186
2024-10-04,01:50:17,Estable,Estable,0.1475298
2024-10-04,01:50:17,Estable,Estable,0.15923274
2024-10-04,01:50:17,Estable,Estable,0.15368004
2024-10-04,01:50:18,Estable,Estable,0.16597207
2024-10-04,01:50:18,Estable,Estable,0.16423516
2024-10-04,01:50:18,Estable,Estable,0.17540498
2024-10-04,01:50:18,Estable,Estable,0.17073008
2024-10-04,01:50:18,Estable,Estable,0.1793487
2024-10-04,01:50:18,Estable,Estable,0.17623727
2024-10-04,01:50:18,Estable,Estable,0.1909124
2024-10-04,01:50:18,Estable,Estable,0.18650013
2024-10-04,01:50:18,Estable,Estable,0.19635978
2024-10-04,01:50:18,Estable,Estable,0.19305137
2024-10-04,01:50:18,Estable,Estable,0.19402066
2024-10-04,01:50:19,Estable,Estable,0.19644001
2024-10-04,01:50:19,Estable,Estable,0.19910677
2024-10-04,01:50:19,Estable,Estable,0.1964296
2024-10-04,01:50:19,Estable,Estable,0.202059
2024-10-04,01:50:19,Estable,Estable,0.19947052
2024-10-04,01:50:19,Estable,Estable,0.20379433
2024-10-04,01:50:19,Estable,Estable,0.20197362
2024-10-04,01:50:19,Estable,Estable,0.20915061
2024-10-04,01:50:19,Estable,Estable,0.21063964
2024-10-04,01:50:19,Estable,Estable,0.21456288
2024-10-04,01:50:20,Estable,Estable,0.21612866
2024-10-04,01:50:20,Estable,Estable,0.25429082
2024-10-04,01:50:20,Estable,Estable,0.23505539
2024-10-04,01:50:20,Estable,Estable,0.22797303
2024-10-04,01:50:20,Estable,Estable,0.2212546
2024-10-04,01:50:20,Estable,Estable,0.24691942
2024-10-04,01:50:20,Estable,Estable,0.2133939
2024-10-04,01:50:20,Estable,Estable,0.25620916
2024-10-04,01:50:20,Estable,Estable,0.22912252
2024-10-04,01:50:20,Estable,Estable,0.23506244
2024-10-04,01:50:20,Estable,Estable,0.2362506
2024-10-04,01:50:21,Estable,Estable,0.21208547
2024-10-04,01:50:21,Estable,Estable,0.21570691
2024-10-04,01:50:21,Estable,Estable,0.20472725
2024-10-04,01:50:21,Estable,Estable,0.20727131
2024-10-04,01:50:21,Estable,Estable,0.20696704
2024-10-04,01:50:21,Estable,Estable,0.20887268
2024-10-04,01:50:21,Estable,Estable,0.20641665
2024-10-04,01:50:21,Estable,Estable,0.20843259
2024-10-04,01:50:21,Estable,Estable,0.20843889
2024-10-04,01:50:21,Estable,Estable,0.20481515
2024-10-04,01:50:21,Estable,Estable,0.21121895
2024-10-04,01:50:22,Estable,Estable,0.213203
2024-10-04,01:50:22,Estable,Estable,0.20689401
2024-10-04,01:50:22,Estable,Estable,0.2113086
2024-10-04,01:50:22,Estable,Estable,0.21042603
2024-10-04,01:50:22,Estable,Estable,0.2101471
2024-10-04,01:50:22,Estable,Estable,0.21297513
2024-10-04,01:50:22,Estable,Estable,0.21389814
2024-10-04,01:50:22,Estable,Estable,0.2120851
2024-10-04,01:50:22,Estable,Estable,0.21627599
2024-10-04,01:50:22,Estable,Estable,0.2196499
2024-10-04,01:50:22,Estable,Estable,0.22036266
2024-10-04,01:50:23,Estable,Estable,0.22338586
2024-10-04,01:50:23,Estable,Estable,0.21747607
2024-10-04,01:50:23,Estable,Estable,0.25014496
2024-10-04,01:50:23,Estable,Estable,0.21865916
2024-10-04,01:50:23,Estable,Estable,0.25910503
2024-10-04,01:50:23,Estable,Estable,0.24045515
2024-10-04,01:50:23,Estable,Estable,0.28460258
2024-10-04,01:50:23,Estable,Estable,0.24784327
2024-10-04,01:50:23,Estable,Estable,0.29375377
2024-10-04,01:50:23,Estable,Estable,0.2795634
2024-10-04,01:50:23,Estable,Estable,0.28681022
2024-10-04,01:50:24,Estable,Estable,0.241653
2024-10-04,01:50:24,Estable,Estable,0.27776825
2024-10-04,01:50:24,Estable,Estable,0.26275614
2024-10-04,01:50:24,Estable,Estable,0.30210277
2024-10-04,01:50:24,Estable,Estable,0.28419065
2024-10-04,01:50:24,Estable,Estable,0.27718702
2024-10-04,01:50:24,Estable,Estable,0.25877467
2024-10-04,01:50:24,Estable,Estable,0.28424904
2024-10-04,01:50:24,Estable,Estable,0.257673
2024-10-04,01:50:24,Estable,Estable,0.27208608
2024-10-04,01:50:25,Estable,Estable,0.26092362
2024-10-04,01:50:25,Estable,Estable,0.28727648
2024-10-04,01:50:25,Estable,Estable,0.26825735
2024-10-04,01:50:25,Estable,Estable,0.28353843
2024-10-04,01:50:25,Estable,Estable,0.27258044
2024-10-04,01:50:25,Estable,Estable,0.26934263
2024-10-04,01:50:25,Estable,Estable,0.28503695
2024-10-04,01:50:25,Estable,Estable,0.30841017
2024-10-04,01:50:25,Estable,Estable,0.30754456
2024-10-04,01:50:25,Estable,Estable,0.30769116
2024-10-04,01:50:25,Estable,Estable,0.30699775
2024-10-04,01:50:26,Estable,Estable,0.30015635
2024-10-04,01:50:26,Estable,Estable,0.30421314
2024-10-04,01:50:26,Estable,Estable,0.3113388
2024-10-04,01:50:26,Estable,Estable,0.31219995
2024-10-04,01:50:26,Estable,Estable,0.3013618
2024-10-04,01:50:26,Estable,Estable,0.29810974
2024-10-04,01:50:26,Estable,Estable,0.31027615
2024-10-04,01:50:26,Estable,Estable,0.30934826
2024-10-04,01:50:26,Estable,Estable,0.3147454
2024-10-04,01:50:26,Estable,Estable,0.31381637
2024-10-04,01:50:26,Estable,Estable,0.32828256
2024-10-04,01:50:27,Estable,Estable,0.30430618
2024-10-04,01:50:27,Estable,Estable,0.33436218
2024-10-04,01:50:27,Estable,Estable,0.32446998
2024-10-04,01:50:27,Estable,Estable,0.3483834
2024-10-04,01:50:27,Estable,Estable,0.32220265
2024-10-04,01:50:27,Estable,Estable,0.325866
2024-10-04,01:50:27,Estable,Estable,0.3063396
2024-10-04,01:50:27,Estable,Estable,0.32847363
2024-10-04,01:50:27,Estable,Estable,0.31839028
2024-10-04,01:50:27,Estable,Estable,0.35647848
2024-10-04,01:50:27,Estable,Estable,0.31560043
2024-10-04,01:50:28,Estable,Estable,0.36624706
2024-10-04,01:50:28,Estable,Estable,0.33395842
2024-10-04,01:50:28,Estable,Estable,0.34582934
2024-10-04,01:50:28,Estable,Estable,0.3500806
2024-10-04,01:50:28,Estable,Estable,0.357735
2024-10-04,01:50:28,Estable,Estable,0.38356978
2024-10-04,01:50:28,Estable,Estable,0.37937462
2024-10-04,01:50:28,Estable,Estable,0.3662325
2024-10-04,01:50:28,Estable,Estable,0.3612108
2024-10-04,01:50:28,Estable,Estable,0.35484338
2024-10-04,01:50:28,Estable,Estable,0.32843438
2024-10-04,01:50:28,Estable,Estable,0.30952945
2024-10-04,01:50:29,Estable,Estable,0.32533514
2024-10-04,01:50:29,Estable,Estable,0.3017981
2024-10-04,01:50:29,Estable,Estable,0.34062383
2024-10-04,01:50:29,Estable,Estable,0.32456204
2024-10-04,01:50:29,Estable,Estable,0.346107
2024-10-04,01:50:29,Estable,Estable,0.36581835
2024-10-04,01:50:29,Estable,Estable,0.40051177
2024-10-04,01:50:29,Estable,Estable,0.39133886
2024-10-04,01:50:29,Estable,Estable,0.42667434
2024-10-04,01:50:29,Estable,Estable,0.41254532
2024-10-04,01:50:29,Estable,Estable,0.470334
2024-10-04,01:50:30,Inestable,Inestabilidad leve,0.5097387
2024-10-04,01:50:30,Estable,Estable,0.4819459
2024-10-04,01:50:30,Inestable,Inestabilidad leve,0.5091983
2024-10-04,01:50:30,Estable,Estable,0.45085013
2024-10-04,01:50:30,Estable,Estable,0.4714574
2024-10-04,01:50:30,Estable,Estable,0.4244862
2024-10-04,01:50:30,Estable,Estable,0.42347372
2024-10-04,01:50:30,Estable,Estable,0.41992438
2024-10-04,01:50:30,Estable,Estable,0.3902929
2024-10-04,01:50:30,Estable,Estable,0.48013005
2024-10-04,01:50:30,Estable,Estable,0.493248
2024-10-04,01:50:31,Inestable,Inestabilidad leve,0.52070576
2024-10-04,01:50:31,Estable,Estable,0.43648276
2024-10-04,01:50:31,Inestable,Inestabilidad leve,0.50191474
2024-10-04,01:50:31,Estable,Estable,0.38026896
2024-10-04,01:50:31,Estable,Estable,0.4431799
2024-10-04,01:50:31,Estable,Estable,0.42152783
2024-10-04,01:50:31,Estable,Estable,0.3813861
2024-10-04,01:50:31,Estable,Estable,0.41440243
2024-10-04,01:50:31,Estable,Estable,0.43054438
2024-10-04,01:50:31,Estable,Estable,0.49883473
2024-10-04,01:50:32,Inestable,Inestabilidad leve,0.5154525
2024-10-04,01:50:32,Inestable,Inestabilidad leve,0.5290207
2024-10-04,01:50:32,Inestable,Inestabilidad leve,0.5270111
2024-10-04,01:50:32,Inestable,Inestabilidad leve,0.5286633
2024-10-04,01:50:32,Inestable,Inestabilidad leve,0.502743
2024-10-04,01:50:32,Estable,Estable,0.38911352
2024-10-04,01:50:32,Estable,Estable,0.4076579
2024-10-04,01:50:32,Estable,Estable,0.28216514
2024-10-04,01:50:32,Estable,Estable,0.3024764
2024-10-04,01:50:32,Estable,Estable,0.26477963
2024-10-04,01:50:32,Estable,Estable,0.27109373
2024-10-04,01:50:33,Estable,Estable,0.28465652
2024-10-04,01:50:33,Estable,Estable,0.2754557
2024-10-04,01:50:33,Estable,Estable,0.27831656
2024-10-04,01:50:33,Estable,Estable,0.27528968
2024-10-04,01:50:33,Estable,Estable,0.2750181
2024-10-04,01:50:33,Estable,Estable,0.295289
2024-10-04,01:50:33,Estable,Estable,0.32288167
2024-10-04,01:50:33,Estable,Estable,0.34125695
2024-10-04,01:50:33,Estable,Estable,0.33537173
2024-10-04,01:50:33,Estable,Estable,0.38857442
2024-10-04,01:50:33,Estable,Estable,0.36821204
2024-10-04,01:50:34,Estable,Estable,0.38743025
2024-10-04,01:50:34,Estable,Estable,0.36883098
2024-10-04,01:50:34,Estable,Estable,0.45208308
2024-10-04,01:50:34,Estable,Estable,0.42533064
2024-10-04,01:50:34,Estable,Estable,0.41727087
2024-10-04,01:50:34,Estable,Estable,0.42307073
2024-10-04,01:50:34,Inestable,Inestabilidad leve,0.52259064
2024-10-04,01:50:34,Estable,Estable,0.44740018
2024-10-04,01:50:34,Inestable,Inestabilidad leve,0.54830134
2024-10-04,01:50:34,Estable,Estable,0.45438746
2024-10-04,01:50:34,Inestable,Inestabilidad leve,0.5167575
2024-10-04,01:50:35,Estable,Estable,0.4705198
2024-10-04,01:50:35,Inestable,Inestabilidad leve,0.5206958
2024-10-04,01:50:35,Inestable,Inestabilidad leve,0.53394186
2024-10-04,01:50:35,Inestable,Inestabilidad leve,0.5740187
2024-10-04,01:50:35,Estable,Estable,0.48877475
2024-10-04,01:50:35,Inestable,Inestabilidad leve,0.5152699
2024-10-04,01:50:35,Inestable,Inestabilidad leve,0.5110914
2024-10-04,01:50:35,Estable,Estable,0.43051156
2024-10-04,01:50:35,Estable,Estable,0.43022126
2024-10-04,01:50:35,Estable,Estable,0.45440596
2024-10-04,01:50:35,Estable,Estable,0.40252617
2024-10-04,01:50:36,Estable,Estable,0.39712256
2024-10-04,01:50:36,Estable,Estable,0.39892644
2024-10-04,01:50:36,Estable,Estable,0.341266
2024-10-04,01:50:36,Estable,Estable,0.37191597
2024-10-04,01:50:36,Estable,Estable,0.28409544
2024-10-04,01:50:36,Estable,Estable,0.3007479
2024-10-04,01:50:36,Estable,Estable,0.25257736
2024-10-04,01:50:36,Estable,Estable,0.25416145
2024-10-04,01:50:36,Estable,Estable,0.22595596
2024-10-04,01:50:36,Estable,Estable,0.19161236
2024-10-04,01:50:36,Estable,Estable,0.1745227
2024-10-04,01:50:37,Estable,Estable,0.16547652
2024-10-04,01:50:37,Estable,Estable,0.15492949
2024-10-04,01:50:37,Estable,Estable,0.14727746
2024-10-04,01:50:37,Estable,Estable,0.08430252
2024-10-04,01:50:37,Estable,Estable,0.0979626
2024-10-04,01:50:37,Estable,Estable,0.10247571
2024-10-04,01:50:37,Estable,Estable,0.086175606
2024-10-04,01:50:37,Estable,Estable,0.064025454
2024-10-04,01:50:37,Estable,Estable,0.07143841
2024-10-04,01:50:37,Estable,Estable,0.09705816
2024-10-04,01:50:37,Estable,Estable,0.1016043
2024-10-04,01:50:38,Estable,Estable,0.12434797
2024-10-04,01:50:38,Estable,Estable,0.11287302
2024-10-04,01:50:38,Estable,Estable,0.13056152
2024-10-04,01:50:38,Estable,Estable,0.11166795
2024-10-04,01:50:38,Estable,Estable,0.12081225
2024-10-04,01:50:38,Estable,Estable,0.10092997
2024-10-04,01:50:38,Estable,Estable,0.09980953
2024-10-04,01:50:38,Estable,Estable,0.10970959
2024-10-04,01:50:38,Estable,Estable,0.10302694
2024-10-04,01:50:38,Estable,Estable,0.114301436
2024-10-04,01:50:39,Estable,Estable,0.11741848
2024-10-04,01:50:39,Estable,Estable,0.11942104
2024-10-04,01:50:39,Estable,Estable,0.09844807
2024-10-04,01:50:39,Estable,Estable,0.09520618
2024-10-04,01:50:39,Estable,Estable,0.10794944
2024-10-04,01:50:39,Estable,Estable,0.10689905
2024-10-04,01:50:39,Estable,Estable,0.1037197
2024-10-04,01:50:39,Estable,Estable,0.105611205
2024-10-04,01:50:39,Estable,Estable,0.10186017
2024-10-04,01:50:39,Estable,Estable,0.110820256
2024-10-04,01:50:39,Estable,Estable,0.08291801
2024-10-04,01:50:40,Estable,Estable,0.111440115
2024-10-04,01:50:40,Estable,Estable,0.0846783
2024-10-04,01:50:40,Estable,Estable,0.09630636
2024-10-04,01:50:40,Estable,Estable,0.10565734
2024-10-04,01:50:40,Estable,Estable,0.09198318
2024-10-04,01:50:40,Estable,Estable,0.1170201
2024-10-04,01:50:40,Estable,Estable,0.09301982
2024-10-04,01:50:40,Estable,Estable,0.08444133
2024-10-04,01:50:40,Estable,Estable,0.0876122
2024-10-04,01:50:40,Estable,Estable,0.07452407
2024-10-04,01:50:40,Estable,Estable,0.11222939
2024-10-04,01:50:41,Estable,Estable,0.07024478
2024-10-04,01:50:41,Estable,Estable,0.0805382
2024-10-04,01:50:41,Estable,Estable,0.05439397
2024-10-04,01:50:41,Estable,Estable,0.064924724
2024-10-04,01:50:41,Estable,Estable,0.064365305
2024-10-04,01:50:41,Estable,Estable,0.04943828
2024-10-04,01:50:41,Estable,Estable,0.053753003
2024-10-04,01:50:41,Estable,Estable,0.049900882
2024-10-04,01:50:41,Estable,Estable,0.039626293
2024-10-04,01:50:41,Estable,Estable,0.037170447
2024-10-04,01:50:41,Estable,Estable,0.030332593
2024-10-04,01:50:42,Estable,Estable,0.027544718
2024-10-04,01:50:42,Estable,Estable,0.01909573
2024-10-04,01:50:42,Estable,Estable,0.017826848
2024-10-04,01:50:42,Estable,Estable,0.01755126
2024-10-04,01:50:42,Estable,Estable,0.017467622
2024-10-04,01:50:42,Estable,Estable,0.017499495
2024-10-04,01:50:42,Estable,Estable,0.014385696
2024-10-04,01:50:42,Estable,Estable,0.016664468
2024-10-04,01:50:42,Estable,Estable,0.016184283
2024-10-04,01:50:42,Estable,Estable,0.4324584
2024-10-04,01:50:43,Inestable,Inestabilidad moderada,0.74858606
2024-10-04,01:50:43,Inestable,Inestabilidad moderada,0.76029325
2024-10-04,01:50:43,Estable,Estable,0.2580174
2024-10-04,01:50:43,Estable,Estable,0.16690218
2024-10-04,01:50:43,Inestable,Inestabilidad leve,0.6634716
2024-10-04,01:50:43,Inestable,Inestabilidad moderada,0.79273134
2024-10-04,01:50:43,Inestable,Inestabilidad leve,0.53790504
2024-10-04,01:50:43,Inestable,Inestabilidad leve,0.6326947
2024-10-04,01:50:43,Estable,Estable,0.42564228
2024-10-04,01:50:43,Estable,Estable,0.42089656
2024-10-04,01:50:43,Estable,Estable,0.22621612
2024-10-04,01:50:44,Estable,Estable,0.23407128
2024-10-04,01:50:44,Estable,Estable,0.274469
2024-10-04,01:50:44,Estable,Estable,0.12133401
2024-10-04,01:50:44,Estable,Estable,0.11914622
2024-10-04,01:50:44,Estable,Estable,0.14764923
2024-10-04,01:50:44,Estable,Estable,0.093391284
2024-10-04,01:50:44,Estable,Estable,0.08182586
2024-10-04,01:50:44,Estable,Estable,0.091429934
2024-10-04,01:50:44,Estable,Estable,0.084383786
2024-10-04,01:50:44,Estable,Estable,0.069963135
2024-10-04,01:50:44,Estable,Estable,0.047617007
2024-10-04,01:50:45,Estable,Estable,0.048054103
2024-10-04,01:50:45,Estable,Estable,0.04145063
2024-10-04,01:50:45,Estable,Estable,0.0490954
2024-10-04,01:50:45,Estable,Estable,0.050311908
2024-10-04,01:50:45,Estable,Estable,0.084535666
2024-10-04,01:50:45,Estable,Estable,0.06442966
2024-10-04,01:50:45,Estable,Estable,0.082843475
2024-10-04,01:50:45,Estable,Estable,0.097057216
2024-10-04,01:50:45,Estable,Estable,0.11889082
2024-10-04,01:50:45,Estable,Estable,0.09225636
2024-10-04,01:50:45,Estable,Estable,0.17751653
2024-10-04,01:50:46,Estable,Estable,0.162222
2024-10-04,01:50:46,Estable,Estable,0.20273398
2024-10-04,01:50:46,Estable,Estable,0.23224407
2024-10-04,01:50:46,Estable,Estable,0.31269822
2024-10-04,01:50:46,Estable,Estable,0.32835394
2024-10-04,01:50:46,Estable,Estable,0.42753088
2024-10-04,01:50:46,Estable,Estable,0.41768593
2024-10-04,01:50:46,Inestable,Inestabilidad leve,0.5541805
2024-10-04,01:50:46,Inestable,Inestabilidad leve,0.5195876
2024-10-04,01:50:46,Inestable,Inestabilidad leve,0.56342834
2024-10-04,01:50:47,Inestable,Inestabilidad leve,0.60100615
2024-10-04,01:50:47,Inestable,Inestabilidad leve,0.53911567
2024-10-04,01:50:47,Inestable,Inestabilidad leve,0.57217765
2024-10-04,01:50:47,Inestable,Inestabilidad leve,0.61116505
2024-10-04,01:50:47,Inestable,Inestabilidad leve,0.5833652
2024-10-04,01:50:47,Inestable,Inestabilidad leve,0.65903956
2024-10-04,01:50:47,Inestable,Inestabilidad leve,0.59498394
2024-10-04,01:50:47,Inestable,Inestabilidad moderada,0.6857838
2024-10-04,01:50:47,Inestable,Inestabilidad moderada,0.6956794
2024-10-04,01:50:47,Inestable,Inestabilidad leve,0.6610786
2024-10-04,01:50:47,Inestable,Inestabilidad moderada,0.74177825
2024-10-04,01:50:48,Inestable,Inestabilidad moderada,0.70490706
2024-10-04,01:50:48,Inestable,Inestabilidad moderada,0.69107974
2024-10-04,01:50:48,Inestable,Inestabilidad moderada,0.7040042
2024-10-04,01:50:48,Inestable,Inestabilidad moderada,0.6889716
2024-10-04,01:50:48,Inestable,Inestabilidad moderada,0.7074312
2024-10-04,01:50:48,Inestable,Inestabilidad moderada,0.73112786
2024-10-04,01:50:48,Inestable,Inestabilidad leve,0.6479895
2024-10-04,01:50:48,Inestable,Inestabilidad moderada,0.76215863
2024-10-04,01:50:48,Inestable,Inestabilidad moderada,0.72063345
2024-10-04,01:50:48,Inestable,Inestabilidad moderada,0.7419231
2024-10-04,01:50:48,Inestable,Inestabilidad moderada,0.7212019
2024-10-04,01:50:49,Inestable,Inestabilidad moderada,0.6934061
2024-10-04,01:50:49,Inestable,Inestabilidad moderada,0.75323284
2024-10-04,01:50:49,Inestable,Inestabilidad moderada,0.71284974
2024-10-04,01:50:49,Inestable,Inestabilidad moderada,0.75189674
2024-10-04,01:50:49,Inestable,Inestabilidad moderada,0.73320985
2024-10-04,01:50:49,Inestable,Inestabilidad moderada,0.77881455
2024-10-04,01:50:49,Inestable,Inestabilidad moderada,0.7964279
2024-10-04,01:50:49,Inestable,Inestabilidad moderada,0.6903492
2024-10-04,01:50:49,Inestable,Inestabilidad moderada,0.75330424
2024-10-04,01:50:49,Inestable,Inestabilidad moderada,0.70591867
2024-10-04,01:50:49,Inestable,Inestabilidad moderada,0.72503084
2024-10-04,01:50:50,Inestable,Inestabilidad moderada,0.7138312
2024-10-04,01:50:50,Inestable,Inestabilidad moderada,0.70831794
2024-10-04,01:50:50,Inestable,Inestabilidad moderada,0.73442566
2024-10-04,01:50:50,Inestable,Inestabilidad moderada,0.6782563
2024-10-04,01:50:50,Inestable,Inestabilidad moderada,0.7253924
2024-10-04,01:50:50,Inestable,Inestabilidad leve,0.6287377
2024-10-04,01:50:50,Inestable,Inestabilidad moderada,0.7681682
2024-10-04,01:50:50,Inestable,Inestabilidad moderada,0.674459
2024-10-04,01:50:50,Inestable,Inestabilidad moderada,0.7274002
2024-10-04,01:50:50,Inestable,Inestabilidad leve,0.60401356
2024-10-04,01:50:51,Inestable,Inestabilidad moderada,0.74705654
2024-10-04,01:50:51,Inestable,Inestabilidad leve,0.5943265
2024-10-04,01:50:51,Inestable,Inestabilidad moderada,0.74212456
2024-10-04,01:50:51,Inestable,Inestabilidad leve,0.5820321
2024-10-04,01:50:51,Inestable,Inestabilidad leve,0.6618178
2024-10-04,01:50:51,Inestable,Inestabilidad leve,0.53347945
2024-10-04,01:50:51,Estable,Estable,0.48206776
2024-10-04,01:50:51,Inestable,Inestabilidad leve,0.5040204
2024-10-04,01:50:51,Estable,Estable,0.4065549
2024-10-04,01:50:51,Estable,Estable,0.43418187
2024-10-04,01:50:51,Estable,Estable,0.3735511
2024-10-04,01:50:52,Estable,Estable,0.3600614
2024-10-04,01:50:52,Estable,Estable,0.29431152
2024-10-04,01:50:52,Estable,Estable,0.26323038
2024-10-04,01:50:52,Estable,Estable,0.23513731
2024-10-04,01:50:52,Estable,Estable,0.21797773
2024-10-04,01:50:52,Estable,Estable,0.21361388
2024-10-04,01:50:52,Estable,Estable,0.19176912
2024-10-04,01:50:52,Estable,Estable,0.21823344
2024-10-04,01:50:52,Estable,Estable,0.194332
2024-10-04,01:50:52,Estable,Estable,0.21602269
2024-10-04,01:50:52,Estable,Estable,0.2033306
2024-10-04,01:50:53,Estable,Estable,0.20256269
2024-10-04,01:50:53,Estable,Estable,0.24407373
2024-10-04,01:50:53,Estable,Estable,0.2091486
2024-10-04,01:50:53,Estable,Estable,0.2179115
2024-10-04,01:50:53,Estable,Estable,0.20799297
2024-10-04,01:50:53,Estable,Estable,0.20776924
2024-10-04,01:50:53,Estable,Estable,0.235727
2024-10-04,01:50:53,Estable,Estable,0.2626063
2024-10-04,01:50:53,Estable,Estable,0.2735661
2024-10-04,01:50:53,Estable,Estable,0.28926077
2024-10-04,01:50:54,Estable,Estable,0.25033566
2024-10-04,01:50:54,Estable,Estable,0.25172988
2024-10-04,01:50:54,Estable,Estable,0.2191587
2024-10-04,01:50:54,Estable,Estable,0.22182603
2024-10-04,01:50:54,Estable,Estable,0.22056349
2024-10-04,01:50:54,Estable,Estable,0.22315164
2024-10-04,01:50:54,Estable,Estable,0.20354076
2024-10-04,01:50:54,Estable,Estable,0.21675102
2024-10-04,01:50:54,Estable,Estable,0.18000746
2024-10-04,01:50:54,Estable,Estable,0.19505765
2024-10-04,01:50:54,Estable,Estable,0.18231364
2024-10-04,01:50:55,Estable,Estable,0.18293661
2024-10-04,01:50:55,Estable,Estable,0.19366564
2024-10-04,01:50:55,Estable,Estable,0.19435021
2024-10-04,01:50:55,Estable,Estable,0.19935505
2024-10-04,01:50:55,Estable,Estable,0.19786024
2024-10-04,01:50:55,Estable,Estable,0.20008737
2024-10-04,01:50:55,Estable,Estable,0.20110978
2024-10-04,01:50:55,Estable,Estable,0.20075515
2024-10-04,01:50:55,Estable,Estable,0.1995266
2024-10-04,01:50:55,Estable,Estable,0.19370066
2024-10-04,01:50:55,Estable,Estable,0.18864082
2024-10-04,01:50:56,Estable,Estable,0.21723682
2024-10-04,01:50:56,Estable,Estable,0.22309235
2024-10-04,01:50:56,Estable,Estable,0.20305218
2024-10-04,01:50:56,Estable,Estable,0.22450043
2024-10-04,01:50:56,Estable,Estable,0.19676742
2024-10-04,01:50:56,Estable,Estable,0.23166373
2024-10-04,01:50:56,Estable,Estable,0.19497174
2024-10-04,01:50:56,Estable,Estable,0.23452353
2024-10-04,01:50:56,Estable,Estable,0.21867831
2024-10-04,01:50:56,Estable,Estable,0.2258783
2024-10-04,01:50:56,Estable,Estable,0.2218653
2024-10-04,01:50:56,Estable,Estable,0.22812855
2024-10-04,01:50:57,Estable,Estable,0.23687217
2024-10-04,01:50:57,Estable,Estable,0.2261422
2024-10-04,01:50:57,Estable,Estable,0.24325213
2024-10-04,01:50:57,Estable,Estable,0.23550713
2024-10-04,01:50:57,Estable,Estable,0.26372582
2024-10-04,01:50:57,Estable,Estable,0.23785347
2024-10-04,01:50:57,Estable,Estable,0.292512
2024-10-04,01:50:57,Estable,Estable,0.22661231
2024-10-04,01:50:57,Estable,Estable,0.30038905
2024-10-04,01:50:57,Estable,Estable,0.23922472
2024-10-04,01:50:57,Estable,Estable,0.14412908
2024-10-04,01:50:58,Estable,Estable,0.26934582
2024-10-04,01:50:58,Estable,Estable,0.21706688
2024-10-04,01:50:58,Estable,Estable,0.21188553
2024-10-04,01:50:58,Estable,Estable,0.19013816
2024-10-04,01:50:58,Estable,Estable,0.17231518
2024-10-04,01:50:58,Estable,Estable,0.095945
2024-10-04,01:50:58,Estable,Estable,0.087754466
2024-10-04,01:50:58,Estable,Estable,0.09225035
2024-10-04,01:50:58,Estable,Estable,0.087196104
2024-10-04,01:50:58,Estable,Estable,0.07936255
2024-10-04,01:50:58,Estable,Estable,0.07960748
2024-10-04,01:50:59,Estable,Estable,0.07092569
2024-10-04,01:50:59,Estable,Estable,0.07829351
2024-10-04,01:50:59,Estable,Estable,0.11931448
2024-10-04,01:50:59,Estable,Estable,0.10995607
2024-10-04,01:50:59,Estable,Estable,0.1257079
2024-10-04,01:50:59,Estable,Estable,0.098410174
2024-10-04,01:50:59,Estable,Estable,0.102902584
2024-10-04,01:50:59,Estable,Estable,0.118957795
2024-10-04,01:50:59,Estable,Estable,0.10353538
2024-10-04,01:50:59,Estable,Estable,0.093351655
2024-10-04,01:50:59,Estable,Estable,0.086231224
2024-10-04,01:51:00,Estable,Estable,0.0755676
2024-10-04,01:51:00,Estable,Estable,0.06993163
2024-10-04,01:51:00,Estable,Estable,0.057273526
2024-10-04,01:51:00,Estable,Estable,0.055407718
2024-10-04,01:51:00,Estable,Estable,0.05390588
2024-10-04,01:51:00,Estable,Estable,0.04873986
2024-10-04,01:51:00,Estable,Estable,0.04547995
2024-10-04,01:51:00,Estable,Estable,0.04583303
2024-10-04,01:51:00,Estable,Estable,0.039455514
2024-10-04,01:51:00,Estable,Estable,0.04488428
2024-10-04,01:51:01,Estable,Estable,0.045590207
2024-10-04,01:51:01,Estable,Estable,0.052707043
2024-10-04,01:51:01,Estable,Estable,0.053762235
2024-10-04,01:51:01,Estable,Estable,0.06413809
2024-10-04,01:51:01,Estable,Estable,0.06925809
2024-10-04,01:51:01,Estable,Estable,0.07474829
2024-10-04,01:51:01,Estable,Estable,0.071461596
2024-10-04,01:51:01,Estable,Estable,0.08137798
2024-10-04,01:51:01,Estable,Estable,0.08360072
2024-10-04,01:51:01,Estable,Estable,0.089878745
2024-10-04,01:51:02,Estable,Estable,0.09080957
2024-10-04,01:51:02,Estable,Estable,0.093852974
2024-10-04,01:51:02,Estable,Estable,0.092597745
2024-10-04,01:51:02,Estable,Estable,0.0886118
2024-10-04,01:51:02,Estable,Estable,0.087158196
2024-10-04,01:51:02,Estable,Estable,0.08969821
